LAMMPS (23 Jun 2022 - Update 4)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 5 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.002 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:471)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:471)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:463)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:471)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 8 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 8.384 | 9.056 | 9.533 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     53500   1507.1029     -232578.39      0             -220110.85      54371.085      1380613.8    
     54000   1501.0809     -232471.92      0             -220054.2       54349.121      1380841.6    
     54500   1512.2147     -232537.99      0             -220028.17      54302.654      1381069.4    
     55000   1508.6297     -232520         0             -220039.83      54315.693      1381297.4    
     55500   1502.8623     -232517.65      0             -220085.19      54164.217      1381525.6    
     56000   1505.8727     -232610.16      0             -220152.79      53759.345      1381753.9    
     56500   1488.4632     -232537.11      0             -220223.77      53958.637      1381982.5    
     57000   1493.643      -232635.67      0             -220279.48      53472.753      1382211.4    
     57500   1490.1775     -232634.14      0             -220306.62      53365.17       1382440.4    
     58000   1490.1499     -232625.34      0             -220298.04      53289.889      1382669.7    
     58500   1498.0591     -232649.11      0             -220256.38      53000          1382899.3    
     59000   1496.2615     -232570.75      0             -220192.9       53239.166      1383129.2    
     59500   1503.2973     -232559.66      0             -220123.6       53276.207      1383359.4    
     60000   1511.6132     -232571.62      0             -220066.77      53325.52       1383590      
     60500   1504.9525     -232485.72      0             -220035.97      53552.967      1383820.9    
     61000   1507.3964     -232508.32      0             -220038.35      53320.653      1384052.1    
     61500   1507.128      -232541.49      0             -220073.74      53015.246      1384283.8    
     62000   1501.6966     -232556.01      0             -220133.19      52769.06       1384515.7    
     62500   1498.5617     -232596.93      0             -220200.05      52736.626      1384748      
     63000   1494.0981     -232617.6       0             -220257.64      52181.811      1384980.6    
     63500   1492.5755     -232637.09      0             -220289.72      52065.745      1385213.4    
     64000   1494.0824     -232648.56      0             -220288.74      51944.7        1385446.4    
     64500   1490.0048     -232581.63      0             -220255.53      52188.155      1385679.6    
     65000   1496.8594     -232581.31      0             -220198.51      52235.435      1385913      
     65500   1500.9516     -232547.99      0             -220131.33      52284.826      1386146.6    
     66000   1501.5934     -232494.91      0             -220072.95      52367.088      1386380.4    
     66500   1506.0609     -232496.71      0             -220037.79      52332.325      1386614.3    
     67000   1508.7838     -232517.08      0             -220035.63      52119.419      1386848.3    
     67500   1506.9111     -232532.21      0             -220066.25      51906.495      1387082.4    
     68000   1502.9755     -232555.08      0             -220121.69      51676.059      1387316.6    
     68500   1495.1137     -232554.33      0             -220185.97      51685.457      1387550.8    
     69000   1498.744      -232640.31      0             -220241.92      51049.134      1387784.9    
     69500   1482.3253     -232537.77      0             -220275.2       51594.784      1388019      
     70000   1491.4104     -232614.58      0             -220276.86      51183.006      1388252.9    
     70500   1491.5499     -232583.94      0             -220245.06      51005.065      1388486.6    
     71000   1500.6095     -232604         0             -220190.18      51042.43       1388720.2    
     71500   1501.5825     -232548.93      0             -220127.06      51229.237      1388953.5    
     72000   1501.1151     -232489.86      0             -220071.85      51434.209      1389186.6    
     72500   1514.258      -232564.53      0             -220037.8       51018.253      1389419.4    
     73000   1509.5798     -232522.06      0             -220034.03      51129.916      1389652      
     73500   1506.8128     -232527.67      0             -220062.53      50903.329      1389884.2    
     74000   1506.8246     -232579.48      0             -220114.24      50582.205      1390116.1    
     74500   1498.4369     -232570.45      0             -220174.6       50616.457      1390347.6    
     75000   1492.5937     -232575.26      0             -220227.75      50217.168      1390578.6    
     75500   1490.3487     -232589.56      0             -220260.62      50031.361      1390809.2    
     76000   1492.0356     -232605.73      0             -220262.83      50251.432      1391039.2    
     76500   1492.0201     -232576.89      0             -220234.12      49959.859      1391268.6    
     77000   1500.3276     -232593.49      0             -220182         49758.404      1391497.5    
     77500   1499.4313     -232525.16      0             -220121.09      50140.363      1391725.8    
     78000   1505.8825     -232525.46      0             -220068.01      50182.028      1391953.4    
     78500   1509.7883     -232525.13      0             -220035.38      49933.283      1392180.5    
     79000   1504.7074     -232479.04      0             -220031.32      50042.08       1392406.9    
     79500   1504.6659     -232503.78      0             -220056.4       49902.044      1392632.7    
     80000   1502.8834     -232536.37      0             -220103.74      49837.605      1392857.8    
     80500   1498.5352     -232556.72      0             -220160.06      49415.149      1393082.3    
     81000   1494.0873     -232570.46      0             -220210.59      49373.625      1393305.9    
     81500   1493.0587     -232593.04      0             -220241.68      48913.763      1393528.9    
     82000   1491.8871     -232586.71      0             -220245.04      48911.16       1393751      
     82500   1498.2968     -232613.97      0             -220219.28      48824.163      1393972.3    
     83000   1496.5884     -232552         0             -220171.44      49103.38       1394192.9    
     83500   1505.5767     -232568.92      0             -220114.01      49004.945      1394412.6    
     84000   1502.6855     -232493.65      0             -220062.66      49103.727      1394631.6    
     84500   1502.6564     -232461.54      0             -220030.78      49180.431      1394849.8    
     85000   1502.1506     -232452.1       0             -220025.53      49096.269      1395067.1    
     85500   1499.3849     -232450.56      0             -220046.87      48939.89       1395283.8    
     86000   1508.2292     -232568.23      0             -220091.38      48504.802      1395499.6    
     86500   1499.6677     -232552.07      0             -220146.04      48480.282      1395714.6    
     87000   1495.8912     -232569.9       0             -220195.11      48248.856      1395928.8    
     87500   1498.4097     -232621.6       0             -220225.98      48118.011      1396142.2    
     88000   1491.7278     -232570.37      0             -220230.03      48246.567      1396354.7    
     88500   1493.5321     -232561.55      0             -220206.27      48075.114      1396566.5    
     89000   1499.7657     -232567.6       0             -220160.76      48140.01       1396777.4    
     89500   1499.834      -232512.77      0             -220105.36      48269.24       1396987.5    
     90000   1502.0489     -232479.84      0             -220054.11      48402.576      1397196.8    
     90500   1503.4891     -232459.1       0             -220021.46      48251.491      1397405.4    
     91000   1506.7897     -232480.13      0             -220015.19      47953.989      1397613.2    
     91500   1508.8005     -232516.83      0             -220035.25      47904.43       1397820.3    
     92000   1496.9629     -232460.41      0             -220076.76      48207.953      1398026.6    
     92500   1499.6695     -232534.18      0             -220128.14      47768.909      1398232.2    
     93000   1500.6484     -232589.17      0             -220175.03      47164.118      1398437.1    
     93500   1492.55       -232553.2       0             -220206.06      47183.943      1398641.3    
     94000   1494.0902     -232572.8       0             -220212.91      47271.031      1398844.6    
     94500   1496.2598     -232572.05      0             -220194.21      47168.103      1399047.3    
     95000   1498.3773     -232549.52      0             -220154.16      47057.606      1399249.2    
     95500   1501.5682     -232524.57      0             -220102.82      47268.032      1399450.5    
     96000   1499.0772     -232455.71      0             -220054.57      47482.941      1399651.1    
     96500   1503.5835     -232461.37      0             -220022.95      47413.574      1399851      
     97000   1510.2762     -232507.33      0             -220013.54      47059.937      1400050.3    
     97500   1501.8558     -232454.31      0             -220030.18      47104.775      1400249      
     98000   1503.4388     -232503.68      0             -220066.45      46844.989      1400447.1    
     98500   1498.912      -232513.62      0             -220113.84      46728.818      1400644.7    
     99000   1496.4115     -232537.12      0             -220158.03      46583.316      1400841.6    
     99500   1499.0225     -232589.33      0             -220188.63      46295.281      1401037.9    
    100000   1491.6477     -232535.61      0             -220195.92      46309.331      1401233.6    
