LAMMPS (2 Aug 2023)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  2 by 4 by 4 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.023 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:474)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:474)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:474)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 8 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 4.131 | 4.131 | 4.131 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     97000   1907.0426     -229744.03      0             -213967.98      61696.609      1400000.3    
     97500   1905.4274     -229784.45      0             -214021.77      61351.934      1400202.5    
     98000   1901.5896     -229819.68      0             -214088.74      61142.808      1400404.2    
     98500   1902.252      -229887.05      0             -214150.63      60491.723      1400605.2    
     99000   1891.6511     -229839.19      0             -214190.47      60739.265      1400805.7    
     99500   1893.5613     -229861.53      0             -214197.01      60756.797      1401005.6    
    100000   1889.6007     -229800.8       0             -214169.04      60779.831      1401204.8    
    100500   1894.7647     -229789.85      0             -214115.37      60877.738      1401403.6    
    101000   1901.7588     -229782.02      0             -214049.68      61016.155      1401601.8    
    101500   1912.9946     -229816.08      0             -213990.79      60817.168      1401799.4    
    102000   1897.3428     -229648.5       0             -213952.69      61081.821      1401996.6    
    102500   1903.6783     -229694.29      0             -213946.07      61009.672      1402193.3    
    103000   1916.1743     -229824.36      0             -213972.77      60691.419      1402389.6    
    103500   1904.6759     -229781.42      0             -214024.95      60516.68       1402585.4    
    104000   1890.8058     -229730.3       0             -214088.57      60594.24       1402780.8    
    104500   1891.5648     -229792.16      0             -214144.15      60292.032      1402975.7    
    105000   1890.8604     -229820.83      0             -214178.65      60198.959      1403170.1    
    105500   1900.202      -229902.58      0             -214183.12      60061.744      1403364.2    
    106000   1891.145      -229801.79      0             -214157.25      60118.356      1403557.7    
    106500   1894.3675     -229777.36      0             -214106.17      60164.935      1403750.9    
    107000   1900.5086     -229763.22      0             -214041.23      59936.971      1403943.6    
    107500   1901.6287     -229713.77      0             -213982.51      60433.59       1404136      
    108000   1915.4103     -229789.07      0             -213943.8       59840.869      1404328      
    108500   1913.5337     -229765.87      0             -213936.13      59821.188      1404519.7    
    109000   1907.3199     -229738.34      0             -213960         59718.932      1404711      
    109500   1892.7215     -229667.98      0             -214010.4       60115.509      1404902      
    110000   1897.8972     -229771.54      0             -214071.15      59600.606      1405092.7    
    110500   1898.9072     -229835.97      0             -214127.23      59144.869      1405283      
    111000   1900.4656     -229884.57      0             -214162.93      58793.193      1405473      
    111500   1890.1932     -229806.49      0             -214169.83      59177.487      1405662.7    
    112000   1891.1353     -229790.18      0             -214145.72      59443.529      1405852      
    112500   1899.1123     -229807.79      0             -214097.35      59138.998      1406041      
    113000   1906.0262     -229804         0             -214036.37      59117.999      1406229.8    
    113500   1903.6111     -229727.57      0             -213979.91      59451.826      1406418.2    
    114000   1914.1144     -229778.51      0             -213943.96      59343.231      1406606.4    
    114500   1910.3311     -229739.51      0             -213936.26      59397.301      1406794.3    
    115000   1909.12       -229752.83      0             -213959.6       58901.799      1406982      
    115500   1907.1107     -229783.57      0             -214006.96      58567.057      1407169.5    
    116000   1895.9741     -229750.77      0             -214066.29      58858.37       1407356.7    
    116500   1892.0942     -229772.24      0             -214119.86      58491.506      1407543.6    
    117000   1887.879      -229771.16      0             -214153.65      58304.888      1407730.2    
    117500   1894.6993     -229830.77      0             -214156.83      58397.172      1407916.6    
    118000   1895.9073     -229815.05      0             -214131.12      58232.39       1408102.7    
    118500   1897.0567     -229774.61      0             -214081.17      58499.333      1408288.6    
    119000   1900.4963     -229743.62      0             -214021.73      58723.9        1408474.2    
    119500   1907.4848     -229747.16      0             -213967.45      58601.573      1408659.6    
    120000   1907.5072     -229713.45      0             -213933.56      58510.792      1408844.8    
    120500   1909.7292     -229726.81      0             -213928.54      58522.476      1409029.8    
    121000   1912.2987     -229772.82      0             -213953.29      58321.533      1409214.6    
    121500   1903.6267     -229750.38      0             -214002.59      58197.801      1409399.2    
    122000   1900.9592     -229787.65      0             -214061.93      57946.214      1409583.6    
    122500   1895.3141     -229793.91      0             -214114.89      57732.111      1409767.8    
    123000   1888.8366     -229772.94      0             -214147.5       57723.395      1409951.8    
    123500   1891.6002     -229797         0             -214148.7       57628.067      1410135.5    
    124000   1892.1995     -229771.98      0             -214118.72      57559.946      1410319      
    124500   1899.0788     -229775.75      0             -214065.58      57653.794      1410502.3    
    125000   1902.3232     -229740.09      0             -214003.08      57928.861      1410685.4    
    125500   1913.9205     -229781.44      0             -213948.49      57762.4        1410868.4    
    126000   1903.1157     -229660.24      0             -213916.67      57885.562      1411051.1    
    126500   1907.9779     -229699.48      0             -213915.7       57769.026      1411233.7    
    127000   1909.8375     -229744.31      0             -213945.14      57623.213      1411416.1    
    127500   1902.7532     -229736.58      0             -213996.01      57619.048      1411598.3    
    128000   1903.0692     -229798.63      0             -214055.45      57056.668      1411780.4    
    128500   1898.9814     -229815.48      0             -214106.12      57060.042      1411962.3    
    129000   1893.3283     -229797         0             -214134.41      56933.096      1412144      
    129500   1896.2052     -229819.42      0             -214133.03      57008.958      1412325.5    
    130000   1896.9641     -229795.03      0             -214102.36      56959.991      1412506.8    
    130500   1896.7243     -229738.54      0             -214047.85      56977.879      1412687.9    
    131000   1904.8425     -229743.51      0             -213985.66      56957.101      1412868.8    
