LAMMPS (2 Aug 2023)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 2 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.003 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:474)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:474)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:474)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 8 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 16.41 | 16.41 | 16.41 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
   1083000   2492.3376     -221983.66      0             -201365.75      22805.37       1657967.6    
   1083500   2503.4185     -222097.48      0             -201387.9       22233.08       1658063.8    
   1084000   2498.0739     -222073.26      0             -201407.9       22814.87       1658159.9    
   1084500   2490.3076     -222020.93      0             -201419.81      22508.51       1658256      
   1085000   2499.2902     -222080.4       0             -201404.97      22358.578      1658352.1    
   1085500   2500.4522     -222041.34      0             -201356.3       22644.466      1658448.2    
   1086000   2519.5874     -222127.79      0             -201284.45      22580.113      1658544.2    
   1086500   2503.0194     -221936.83      0             -201230.55      22613.689      1658640.2    
   1087000   2510.6133     -221980.83      0             -201211.73      22821.283      1658736.2    
   1087500   2515.5928     -222039.17      0             -201228.88      22699.039      1658832.1    
   1088000   2502.4168     -221982.29      0             -201280.99      22735.023      1658928.1    
   1088500   2498.1728     -222029.63      0             -201363.44      22612.842      1659024      
   1089000   2488.8136     -222021.37      0             -201432.61      22467.529      1659120      
   1089500   2484.6306     -222001.47      0             -201447.31      22410.892      1659215.8    
   1090000   2485.7524     -221993.62      0             -201430.18      22648.334      1659311.7    
   1090500   2495.0087     -222037.36      0             -201397.35      22294.42       1659407.5    
   1091000   2496.7218     -222013.34      0             -201359.16      22706.491      1659503.2    
   1091500   2500.3652     -222004.02      0             -201319.69      22620.187      1659598.9    
   1092000   2502.8516     -221988.71      0             -201283.82      22672.138      1659694.6    
   1092500   2494.2698     -221890.24      0             -201256.34      22800.739      1659790.3    
   1093000   2501.1305     -221929.35      0             -201238.69      22546.788      1659886      
   1093500   2500.0765     -221909.8       0             -201227.86      22477.474      1659981.6    
   1094000   2500.3277     -221912.86      0             -201228.85      23106.041      1660077.3    
   1094500   2497.4405     -221917.54      0             -201257.42      22484.589      1660172.9    
   1095000   2499.1012     -221987.68      0             -201313.82      22531.671      1660268.5    
   1095500   2491.5512     -221979.94      0             -201368.54      22151.486      1660364      
   1096000   2492.8465     -222020.86      0             -201398.74      22441.714      1660459.6    
   1096500   2493.8941     -222029.66      0             -201398.87      22366.528      1660555.1    
   1097000   2488.5114     -221949.25      0             -201362.99      22365.92       1660650.5    
   1097500   2509.1046     -222046.1       0             -201289.48      22159.925      1660745.9    
   1098000   2506.3212     -221953.77      0             -201220.18      22474.665      1660841.3    
   1098500   2495.0709     -221830.87      0             -201190.35      22801.727      1660936.7    
   1099000   2507.2982     -221930.56      0             -201188.89      22400.396      1661032      
   1099500   2507.8436     -221956.38      0             -201210.19      22196.134      1661127.4    
   1100000   2500.4528     -221924.96      0             -201239.92      21987.032      1661222.7    
   1100500   2500.1816     -221952.95      0             -201270.15      22540.537      1661318.1    
   1101000   2486.6255     -221858.31      0             -201287.65      22435.996      1661413.4    
   1101500   2505.4163     -222017.92      0             -201291.82      22357.92       1661508.6    
   1102000   2494.0403     -221919.77      0             -201287.77      22346.988      1661603.9    
   1102500   2497.0818     -221933.64      0             -201276.48      22116.658      1661699.1    
   1103000   2496.4836     -221917.17      0             -201264.96      22383.324      1661794.2    
   1103500   2496.3438     -221900.74      0             -201249.68      22155.62       1661889.4    
   1104000   2508.382      -221986.29      0             -201235.65      21740.683      1661984.5    
   1104500   2506.7311     -221958.39      0             -201221.41      22020.144      1662079.6    
   1105000   2508.25       -221948.05      0             -201198.51      22077.264      1662174.6    
   1105500   2507.6402     -221904.88      0             -201160.38      22650.972      1662269.7    
   1106000   2495.6886     -221770.92      0             -201125.28      22795.682      1662364.7    
   1106500   2505.5618     -221836.13      0             -201108.82      22114.201      1662459.8    
   1107000   2504.2722     -221840.37      0             -201123.72      22363.38       1662554.8    
   1107500   2506.7884     -221917.39      0             -201179.93      21872.497      1662649.8    
   1108000   2507.272      -221995.95      0             -201254.5       21493.338      1662744.8    
   1108500   2497.7942     -221971.09      0             -201308.04      22197.561      1662839.8    
   1109000   2488.8792     -221917.35      0             -201328.04      21940.853      1662934.8    
   1109500   2492.5083     -221935.72      0             -201316.4       21891.988      1663029.7    
   1110000   2496.1673     -221926.42      0             -201276.83      22234.38       1663124.5    
   1110500   2506.6917     -221946.54      0             -201209.88      22365.221      1663219.4    
   1111000   2510.7658     -221903.9       0             -201133.54      21976.965      1663314.2    
   1111500   2510.2704     -221858.64      0             -201092.37      22173.655      1663409      
   1112000   2516.9741     -221919.65      0             -201097.93      21958.475      1663503.8    
   1112500   2498.4103     -221786.3       0             -201118.15      22204.843      1663598.6    
   1113000   2507.3861     -221893.31      0             -201150.91      22018.738      1663693.3    
   1113500   2507.7566     -221938.56      0             -201193.09      21883.469      1663788.1    
   1114000   2495.7251     -221883.03      0             -201237.1       21992.656      1663882.9    
   1114500   2500.8419     -221959.35      0             -201271.09      22143.687      1663977.6    
   1115000   2499.4175     -221961.93      0             -201285.45      21879.121      1664072.3    
   1115500   2501.9705     -221974.31      0             -201276.71      21653.18       1664167      
   1116000   2504.9267     -221946.07      0             -201224.01      21961.768      1664261.6    
   1116500   2511.2012     -221898.55      0             -201124.59      21920.096      1664356.2    
   1117000   2517.6117     -221883.11      0             -201056.12      21860.137      1664450.8    
   1117500   2513.0015     -221834.7       0             -201045.85      21878.38       1664545.4    
   1118000   2502.7789     -221779.46      0             -201075.17      22171.164      1664639.9    
   1118500   2507.8014     -221875.58      0             -201129.74      22019.192      1664734.5    
   1119000   2499.6729     -221862.77      0             -201184.18      21884.903      1664829      
   1119500   2483.5267     -221762.02      0             -201216.99      21939.634      1664923.5    
   1120000   2498.8788     -221897.3       0             -201225.28      21601.732      1665018      
   1120500   2492.0802     -221834.92      0             -201219.14      21680.268      1665112.5    
   1121000   2492.6467     -221824.95      0             -201204.48      22056.647      1665206.9    
   1121500   2494.7909     -221819.55      0             -201181.34      21951.178      1665301.2    
   1122000   2498.637      -221829.55      0             -201159.52      21561.813      1665395.6    
   1122500   2507.2145     -221886.83      0             -201145.85      21754.858      1665489.9    
   1123000   2504.2389     -221859.24      0             -201142.88      21806.346      1665584.2    
   1123500   2485.5796     -221708.23      0             -201146.22      22017.175      1665678.5    
   1124000   2504.276      -221868.28      0             -201151.6       21843.344      1665772.7    
   1124500   2493.4554     -221783.34      0             -201156.18      22064.688      1665866.9    
   1125000   2501.4179     -221854.39      0             -201161.36      21725.784      1665961.1    
   1125500   2499.7259     -221847.15      0             -201168.12      21622.264      1666055.3    
   1126000   2507.7006     -221916.75      0             -201171.75      21198.917      1666149.5    
   1126500   2490.397      -221765.09      0             -201163.23      21789.225      1666243.6    
   1127000   2497.9146     -221791.08      0             -201127.03      21544.449      1666337.7    
   1127500   2503.8295     -221781.47      0             -201068.49      21843.119      1666431.7    
   1128000   2504.7351     -221732.29      0             -201011.81      21848.608      1666525.8    
   1128500   2501.994      -221682.16      0             -200984.37      22130.975      1666619.8    
   1129000   2508.7938     -221747.05      0             -200993         21962.4        1666713.9    
   1129500   2497.7532     -221717.17      0             -201054.45      21917.01       1666807.9    
   1130000   2501.7055     -221848.31      0             -201152.9       21762.825      1666901.9    
   1130500   2496.1714     -221867.46      0             -201217.83      21478.984      1666995.9    
   1131000   2485.2113     -221788.6       0             -201229.64      21805.156      1667089.9    
   1131500   2486.1093     -221781.46      0             -201215.07      21713.906      1667183.8    
   1132000   2494.8529     -221818.43      0             -201179.71      21615.721      1667277.7    
   1132500   2496.9972     -221787.53      0             -201131.07      21720.226      1667371.6    
   1133000   2487.3984     -221662.38      0             -201085.33      21700.516      1667465.4    
   1133500   2496.5945     -221711.08      0             -201057.96      21516.367      1667559.2    
   1134000   2503.0642     -221760.74      0             -201054.09      21400.283      1667653      
   1134500   2497.6277     -221729.5       0             -201067.83      21515.559      1667746.8    
   1135000   2503.5835     -221802.89      0             -201091.94      21518.401      1667840.5    
   1135500   2497.5484     -221771.78      0             -201110.77      21357.032      1667934.3    
   1136000   2494.676      -221755.01      0             -201117.75      21400.958      1668028      
   1136500   2494.1999     -221754.05      0             -201120.73      21445.504      1668121.7    
   1137000   2499.2953     -221795.5       0             -201120.03      21764.626      1668215.3    
   1137500   2500.0515     -221794.54      0             -201112.81      20991.836      1668309      
   1138000   2503.5517     -221810.12      0             -201099.44      21222.729      1668402.6    
   1138500   2495.9887     -221727.87      0             -201079.76      21460.028      1668496.2    
   1139000   2506.4441     -221777.79      0             -201043.18      21708.303      1668589.7    
   1139500   2503.7251     -221701.74      0             -200989.63      21608.204      1668683.3    
   1140000   2500.2984     -221619.6       0             -200935.83      21845.286      1668776.8    
   1140500   2513.8843     -221702.13      0             -200905.97      21115.695      1668870.3    
   1141000   2512.5591     -221705.29      0             -200920.1       21126.06       1668963.8    
   1141500   2499.9158     -221685.16      0             -201004.55      21415.569      1669057.3    
   1142000   2494.2259     -221739.57      0             -201106.03      21138.174      1669150.8    
   1142500   2488.336      -221734         0             -201149.19      21096.02       1669244.3    
   1143000   2487.4511     -221732.74      0             -201155.25      21336.215      1669337.7    
   1143500   2490.7872     -221741.96      0             -201136.87      21606.47       1669431.1    
   1144000   2496.334      -221747.56      0             -201096.58      21136.267      1669524.4    
   1144500   2500.1556     -221725.52      0             -201042.93      21533.454      1669617.7    
   1145000   2509.7078     -221754.74      0             -200993.13      21101.412      1669711      
   1145500   2511.7343     -221743.16      0             -200964.79      21087.14       1669804.3    
   1146000   2502.1585     -221663.65      0             -200964.5       21341.682      1669897.6    
   1146500   2504.7296     -221723.56      0             -201003.13      21103.445      1669990.8    
   1147000   2503.8182     -221844.49      0             -201131.6       20894.306      1670084      
   1147500   2492.3284     -221835.38      0             -201217.54      21053.107      1670177.2    
   1148000   2487.664      -221803.1       0             -201223.84      20635.14       1670270.4    
   1148500   2484.8481     -221738.46      0             -201182.5       20970.018      1670363.4    
   1149000   2495.697      -221758.37      0             -201112.67      20960.603      1670456.5    
   1149500   2503.7707     -221759.16      0             -201046.67      21079.908      1670549.5    
   1150000   2506.4531     -221736.35      0             -201001.67      21463.309      1670642.4    
   1150500   2502.5422     -221678.85      0             -200976.52      21099.665      1670735.4    
   1151000   2497.5225     -221633.14      0             -200972.33      21424.453      1670828.3    
   1151500   2511.6817     -221759.53      0             -200981.59      20799.942      1670921.3    
   1152000   2497.9674     -221673.23      0             -201008.75      21020.287      1671014.2    
   1152500   2489.7035     -221661.74      0             -201065.62      21404.775      1671107      
   1153000   2491.5984     -221770.38      0             -201158.58      20705.832      1671199.9    
   1153500   2489.6867     -221814         0             -201218.01      20988.658      1671292.7    
   1154000   2482.6159     -221752.26      0             -201214.77      20869.258      1671385.4    
   1154500   2483.719      -221699.54      0             -201152.93      20754.21       1671478.1    
   1155000   2493.0797     -221697.23      0             -201073.18      20729.66       1671570.8    
   1155500   2497.4404     -221692.43      0             -201032.31      20916.205      1671663.4    
   1156000   2495.77       -221656.11      0             -201009.8       21037.418      1671756      
   1156500   2505.9708     -221722.81      0             -200992.12      20914.796      1671848.5    
   1157000   2499.0088     -221652.69      0             -200979.59      21265.183      1671941.1    
   1157500   2506.5299     -221707.63      0             -200972.32      20731.951      1672033.6    
   1158000   2496.9297     -221632.04      0             -200976.14      21402.74       1672126.2    
   1158500   2496.0188     -221635.12      0             -200986.75      20740.293      1672218.7    
   1159000   2492.9861     -221636.61      0             -201013.33      20845.043      1672311.2    
   1159500   2486.088      -221617.11      0             -201050.9       20834.505      1672403.6    
   1160000   2490.4762     -221689.59      0             -201087.08      21015.54       1672496.1    
   1160500   2497.1822     -221766         0             -201108.01      20541.252      1672588.4    
   1161000   2494.8833     -221739.41      0             -201100.44      20539.872      1672680.8    
   1161500   2492.4896     -221668.75      0             -201049.58      20828.626      1672773.1    
   1162000   2495.4756     -221606.74      0             -200962.87      20717.775      1672865.4    
   1162500   2509.1924     -221656.44      0             -200899.1       20974.263      1672957.6    
   1163000   2515.946      -221695.51      0             -200882.3       20670.952      1673049.8    
   1163500   2500.1603     -221576.6       0             -200893.97      21190.317      1673142      
   1164000   2499.2772     -221604.15      0             -200928.83      21034.012      1673234.3    
   1164500   2504.7879     -221699.31      0             -200978.4       20635.5        1673326.4    
   1165000   2493.2784     -221653.63      0             -201027.93      21104.658      1673418.6    
   1165500   2496.7525     -221713.16      0             -201058.73      20487.655      1673510.8    
   1166000   2495.4173     -221710.68      0             -201067.29      20704.286      1673602.9    
   1166500   2486.4658     -221602.25      0             -201032.92      21203.442      1673694.9    
   1167000   2506.8725     -221646.1       0             -200907.94      21010.813      1673787      
   1167500   2510.5319     -221594.86      0             -200826.44      20984.785      1673879      
   1168000   2510.2183     -221572.79      0             -200806.96      20824.4        1673971      
   1168500   2518.9202     -221668.98      0             -200831.16      20569.114      1674063.1    
   1169000   2495.2018     -221530.91      0             -200889.3       20617.932      1674155.1    
   1169500   2499.3858     -221632.42      0             -200956.2       20339.447      1674247.1    
   1170000   2489.5518     -221604.02      0             -201009.16      20711.51       1674339.1    
   1170500   2492.9257     -221657.53      0             -201034.75      20322.322      1674431      
   1171000   2500.3711     -221717.84      0             -201033.47      20360.707      1674522.9    
   1171500   2503.7494     -221714.14      0             -201001.82      20508.995      1674614.8    
   1172000   2499.7356     -221612.28      0             -200933.17      20545.82       1674706.6    
   1172500   2513.9297     -221633.09      0             -200836.56      20499.989      1674798.4    
   1173000   2498.2221     -221453.09      0             -200786.49      20823.424      1674890.2    
   1173500   2509.4481     -221549.18      0             -200789.72      20382.503      1674982      
   1174000   2509.4363     -221573.43      0             -200814.07      20749.857      1675073.8    
   1174500   2502.522      -221556.04      0             -200853.88      20613.069      1675165.6    
   1175000   2500.7744     -221586.53      0             -200898.82      20796.647      1675257.4    
   1175500   2491.7094     -221552.88      0             -200940.16      20649.146      1675349.1    
   1176000   2497.0674     -221625.36      0             -200968.32      20298.565      1675440.9    
   1176500   2497.8085     -221645.01      0             -200981.84      20801.881      1675532.6    
   1177000   2497.2914     -221637.87      0             -200978.97      20431.957      1675624.3    
   1177500   2501.8849     -221637.45      0             -200940.55      20651.15       1675716      
   1178000   2515.4046     -221645.05      0             -200836.32      20595.773      1675807.6    
   1178500   2510.7623     -221533.91      0             -200763.58      20801.328      1675899.2    
   1179000   2510.8493     -221517.89      0             -200746.84      20874.676      1675990.9    
   1179500   2510.6171     -221545.53      0             -200776.4       20712.816      1676082.5    
   1180000   2502.1132     -221544.53      0             -200845.74      20625.912      1676174.1    
   1180500   2505.0098     -221634.42      0             -200911.67      20370.045      1676265.7    
   1181000   2494.3069     -221580.62      0             -200946.42      20307.459      1676357.3    
   1181500   2493.1639     -221582.45      0             -200957.71      20325.095      1676448.8    
   1182000   2497.7681     -221611.76      0             -200948.92      20678.965      1676540.3    
   1182500   2491.0942     -221534.39      0             -200926.77      20414.941      1676631.8    
   1183000   2501.7016     -221593.77      0             -200898.39      20168.398      1676723.2    
   1183500   2503.3523     -221571.52      0             -200862.49      20473.765      1676814.6    
   1184000   2508.4102     -221560.15      0             -200809.28      20504.657      1676906      
   1184500   2511.8185     -221489.34      0             -200710.27      20803.139      1676997.3    
   1185000   2521.4325     -221477.01      0             -200618.41      20751.724      1677088.7    
   1185500   2515.6701     -221421.36      0             -200610.43      21123.765      1677180.1    
   1186000   2516.0205     -221477.44      0             -200663.61      20407.357      1677271.4    
   1186500   2511.4452     -221507.04      0             -200731.06      20702.068      1677362.8    
   1187000   2502.3774     -221484.43      0             -200783.47      20587.465      1677454.2    
   1187500   2503.8532     -221539.13      0             -200825.95      20608.243      1677545.6    
   1188000   2496.451      -221516.34      0             -200864.4       20220.244      1677637      
   1188500   2502.3331     -221602.46      0             -200901.86      19874.259      1677728.3    
   1189000   2499.8197     -221609.66      0             -200929.85      19965.159      1677819.6    
   1189500   2491.0013     -221549.71      0             -200942.85      20250.868      1677910.8    
   1190000   2501.3139     -221612.47      0             -200920.31      19794.548      1678002.1    
   1190500   2504.567      -221567.25      0             -200848.17      20301.162      1678093.3    
   1191000   2512.2809     -221536.87      0             -200753.97      20513.536      1678184.4    
   1191500   2504.805      -221434.51      0             -200713.46      20387.362      1678275.6    
   1192000   2513.888      -221518.31      0             -200722.12      20367.324      1678366.7    
   1192500   2513.4088     -221555.87      0             -200763.65      20093.322      1678457.8    
   1193000   2515.5606     -221625.09      0             -200815.07      19759.077      1678548.9    
   1193500   2494.8356     -221494.66      0             -200856.09      20127.358      1678640      
   1194000   2497.6408     -221534.81      0             -200873.03      19971.79       1678731      
   1194500   2492.8844     -221496.83      0             -200874.4       20110.022      1678822      
   1195000   2505.6349     -221591.7       0             -200863.79      20115.199      1678913      
   1195500   2501.762      -221542.22      0             -200846.34      20214.118      1679003.9    
   1196000   2496.2474     -221475.6       0             -200825.34      20233.906      1679094.8    
   1196500   2503.8045     -221514.24      0             -200801.47      19867.468      1679185.6    
   1197000   2514.9962     -221572.22      0             -200766.86      19723.215      1679276.4    
   1197500   2516.8026     -221515.75      0             -200695.45      20141.757      1679367.2    
   1198000   2505.3061     -221346.04      0             -200620.85      20560.419      1679458      
   1198500   2510.894      -221368.46      0             -200597.04      20548.875      1679548.8    
   1199000   2512.4046     -221421.01      0             -200637.09      20278.265      1679639.6    
   1199500   2506.178      -221461.73      0             -200729.32      20471.649      1679730.4    
   1200000   2499.5468     -221479.39      0             -200801.84      20032.948      1679821.2    
   1200500   2501.3472     -221528.13      0             -200835.68      19751.836      1679911.9    
   1201000   2501.1537     -221541.59      0             -200850.74      20054.896      1680002.7    
   1201500   2500.8075     -221539.51      0             -200851.53      20025.343      1680093.3    
   1202000   2497.0182     -221498.95      0             -200842.32      19635.63       1680184      
   1202500   2495.2344     -221456.45      0             -200814.58      19845.276      1680274.6    
   1203000   2496.1213     -221406.43      0             -200757.22      20130.957      1680365.2    
   1203500   2504.6343     -221403.1       0             -200683.46      20292.164      1680455.7    
   1204000   2523.3667     -221501.89      0             -200627.28      20109.403      1680546.3    
   1204500   2508.6946     -221372.78      0             -200619.55      20204.769      1680636.8    
   1205000   2509.3225     -221423.79      0             -200665.37      19827.886      1680727.4    
   1205500   2494.5294     -221412.07      0             -200776.02      20416.12       1680817.9    
   1206000   2493.7444     -221481.99      0             -200852.44      19912.756      1680908.4    
   1206500   2489.4015     -221457.86      0             -200864.23      20058.653      1680998.9    
   1207000   2496.6285     -221502.83      0             -200849.42      19662.556      1681089.4    
   1207500   2503.6297     -221531.2       0             -200819.87      19799.375      1681179.8    
   1208000   2501.1807     -221464.82      0             -200773.75      19797.207      1681270.2    
   1208500   2502.0193     -221423.39      0             -200725.38      19735.81       1681360.5    
   1209000   2502.5295     -221392.33      0             -200690.11      19805.997      1681450.8    
   1209500   2515.6114     -221486.24      0             -200675.79      19849.4        1681541.2    
   1210000   2507.2853     -221432.88      0             -200691.31      19847.491      1681631.5    
   1210500   2501.541      -221455.66      0             -200761.61      20133.906      1681721.8    
   1211000   2486.501      -221436.52      0             -200866.89      19840.604      1681812      
   1211500   2487.1219     -221492.72      0             -200917.96      19345.005      1681902.2    
   1212000   2480.9647     -221436.35      0             -200912.52      19340.639      1681992.4    
   1212500   2487.9437     -221450.67      0             -200869.1       19705.459      1682082.5    
   1213000   2508.2876     -221557.75      0             -200807.89      19474.038      1682172.6    
   1213500   2495.7422     -221408.86      0             -200762.78      20128.999      1682262.6    
   1214000   2502.3607     -221436.42      0             -200735.59      19522.184      1682352.7    
   1214500   2494.6209     -221356.4       0             -200719.6       19706.041      1682442.7    
   1215000   2496.6784     -221366.67      0             -200712.85      19928.461      1682532.7    
   1215500   2493.9316     -221344.28      0             -200713.18      19957.283      1682622.6    
   1216000   2510.0387     -221483.63      0             -200719.28      19424.672      1682712.6    
   1216500   2494.2667     -221377.53      0             -200743.65      19894.3        1682802.5    
   1217000   2488.1762     -221385.3       0             -200801.82      19600.214      1682892.4    
   1217500   2493.579      -221503.54      0             -200875.36      19231.414      1682982.3    
   1218000   2480.2018     -221433.6       0             -200916.08      18960.427      1683072.1    
   1218500   2490.9774     -221509.67      0             -200903.01      19403.194      1683161.9    
   1219000   2501.1766     -221520.83      0             -200829.8       19102.595      1683251.6    
   1219500   2491.4181     -221352.25      0             -200741.95      19480.154      1683341.2    
   1220000   2498.3311     -221360.88      0             -200693.39      20046.639      1683430.9    
   1220500   2500.8017     -221360.13      0             -200672.19      19539.112      1683520.5    
   1221000   2502.3972     -221368.18      0             -200667.05      19953.133      1683610.1    
   1221500   2493.883      -221304.75      0             -200674.05      19990.342      1683699.7    
   1222000   2502.2556     -221395.92      0             -200695.96      19713.832      1683789.3    
   1222500   2499.92       -221412.2       0             -200731.56      19329.066      1683878.8    
   1223000   2493.0782     -221402.96      0             -200778.92      19354.277      1683968.4    
   1223500   2484.619      -221384.22      0             -200830.16      19140.784      1684057.8    
   1224000   2491.6147     -221474.87      0             -200862.94      19211.183      1684147.3    
   1224500   2490.9112     -221462.77      0             -200856.66      19680.588      1684236.7    
   1225000   2494.4697     -221426.93      0             -200791.38      19821.035      1684326      
   1225500   2497.7771     -221356.61      0             -200693.7       19038.782      1684415.4    
   1226000   2507.9205     -221383.18      0             -200636.36      19394.465      1684504.7    
   1226500   2505.2193     -221338.5       0             -200614.02      19611.979      1684594      
   1227000   2506.3939     -221348.2       0             -200614.01      19097.659      1684683.3    
   1227500   2492.7713     -221254.92      0             -200633.42      19272.362      1684772.6    
   1228000   2499.7403     -221351.68      0             -200672.53      19396.83       1684861.8    
   1228500   2499.4107     -221409.36      0             -200732.93      19098.584      1684951      
   1229000   2498.4592     -221464.61      0             -200796.06      18639.486      1685040.2    
   1229500   2490.6976     -221455.51      0             -200851.17      18705.48       1685129.4    
   1230000   2484.2115     -221428.38      0             -200877.69      19355.972      1685218.5    
   1230500   2489.2164     -221433.72      0             -200841.63      19279.486      1685307.5    
   1231000   2494.642      -221355.24      0             -200718.26      19183.564      1685396.5    
   1231500   2499.4596     -221314.22      0             -200637.39      19248.847      1685485.5    
   1232000   2501.956      -221298.36      0             -200600.88      19684.239      1685574.5    
   1232500   2503.5858     -221299.28      0             -200588.31      19616.374      1685663.4    
   1233000   2512.8865     -221381.28      0             -200593.38      19138          1685752.4    
   1233500   2503.3687     -221333.25      0             -200624.09      19325.986      1685841.3    
   1234000   2500.946      -221358.97      0             -200669.85      19119.223      1685930.2    
   1234500   2497.1654     -221381.35      0             -200723.5       19460.515      1686019.1    
   1235000   2479.9307     -221280.84      0             -200765.56      18897.627      1686108      
   1235500   2490.2512     -221383.47      0             -200782.81      19125.803      1686196.8    
   1236000   2491.8002     -221375.37      0             -200761.91      19285.306      1686285.6    
   1236500   2505.6465     -221394.05      0             -200666.04      19367.993      1686374.4    
   1237000   2505.0904     -221292.32      0             -200568.91      19212.427      1686463.1    
   1237500   2511.6321     -221312.44      0             -200534.92      19417.971      1686551.8    
   1238000   2496.9506     -221196.32      0             -200540.24      19440.625      1686640.6    
   1238500   2508.6958     -221322.48      0             -200569.24      18710.832      1686729.3    
   1239000   2494.4108     -221252.48      0             -200617.42      19611.719      1686818      
   1239500   2497.1829     -221331         0             -200673         19413.895      1686906.7    
   1240000   2492.7148     -221339.24      0             -200718.21      18868.733      1686995.4    
   1240500   2484.0013     -221292.69      0             -200743.73      19138.851      1687084      
   1241000   2491.1902     -221352.51      0             -200744.09      19162.213      1687172.6    
   1241500   2505.911      -221404.34      0             -200674.14      18770.639      1687261.1    
   1242000   2509.9557     -221311.52      0             -200547.86      19104.457      1687349.7    
   1242500   2505.8524     -221225.16      0             -200495.44      19756.568      1687438.2    
   1243000   2501.437      -221187.15      0             -200493.96      19744.458      1687526.7    
   1243500   2509.2261     -221283.26      0             -200525.64      19100.912      1687615.2    
   1244000   2516.8383     -221405.72      0             -200585.12      18613.543      1687703.8    
   1244500   2500.4119     -221333.64      0             -200648.94      19118.194      1687792.3    
   1245000   2496.4193     -221341.76      0             -200690.09      18788.248      1687880.8    
   1245500   2484.8492     -221260.32      0             -200704.35      19028.788      1687969.2    
   1246000   2484.8791     -221246.72      0             -200690.5       18809.701      1688057.6    
   1246500   2488.2553     -221223.5       0             -200639.36      18858.239      1688146      
   1247000   2499.0582     -221213.17      0             -200539.66      18835.551      1688234.4    
   1247500   2509.0579     -221224.74      0             -200468.5       19090.785      1688322.7    
   1248000   2509.2749     -221222.24      0             -200464.22      19137.268      1688411      
   1248500   2510.4748     -221257.68      0             -200489.72      19216.371      1688499.3    
   1249000   2500.8961     -221219.24      0             -200530.52      19263.999      1688587.6    
   1249500   2495.239      -221219.7       0             -200577.78      18988.362      1688675.9    
   1250000   2500.9198     -221311.63      0             -200622.72      18958.829      1688764.2    
   1250500   2491.1893     -221264.41      0             -200656         18908.235      1688852.5    
   1251000   2493.7365     -221299.1       0             -200669.61      18886.685      1688940.7    
   1251500   2494.173      -221287.12      0             -200654.02      18774.568      1689028.9    
   1252000   2497.6143     -221242.12      0             -200580.56      18609.275      1689117      
   1252500   2510.0885     -221235.44      0             -200470.68      19205.611      1689205.2    
   1253000   2507.6507     -221168.79      0             -200424.2       19297.076      1689293.3    
   1253500   2510.1887     -221196.01      0             -200430.42      19292.41       1689381.5    
   1254000   2507.1708     -221207.82      0             -200467.2       19198.526      1689469.6    
   1254500   2498.6531     -221195.82      0             -200525.66      19007.445      1689557.8    
   1255000   2498.5771     -221247.65      0             -200578.12      19226.018      1689645.9    
   1255500   2490.7742     -221218.92      0             -200613.94      19104.899      1689734      
   1256000   2491.5966     -221234.58      0             -200622.79      18959.108      1689822.1    
   1256500   2501.7342     -221308.77      0             -200613.13      18789.242      1689910.2    
   1257000   2500.3951     -221276.55      0             -200591.98      18752.64       1689998.3    
   1257500   2500.011      -221250.96      0             -200569.57      18736.822      1690086.3    
   1258000   2486.045      -221117.17      0             -200551.32      19290.8        1690174.3    
   1258500   2504.272      -221254.08      0             -200537.44      18702.085      1690262.2    
   1259000   2502.3994     -221232.6       0             -200531.45      18739.68       1690350.2    
   1259500   2498.5533     -221198.53      0             -200529.2       18775.313      1690438.2    
   1260000   2496.9756     -221187.25      0             -200530.97      18962.382      1690526.1    
   1260500   2504.1563     -221248.46      0             -200532.78      18700.66       1690614      
   1261000   2498.668      -221202.97      0             -200532.69      18604.787      1690701.9    
