LAMMPS (2 Aug 2023)
Lattice spacing in x,y,z = 5.5392 5.5392 5.5392
Created orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  1 by 2 by 2 MPI processor grid
Created 64000 atoms
  using lattice units in orthogonal box = (0 0 0) to (110.784 110.784 110.784)
  create_atoms CPU = 0.003 seconds
32000 atoms in group Ba
32000 atoms in group O
WARNING: 23463 of 50000 force values in table Vash_11 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_11 to re-computed values (../pair_table.cpp:474)
WARNING: 23576 of 50000 force values in table Vash_12 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_12 to re-computed values (../pair_table.cpp:474)
WARNING: 23794 of 50000 force values in table Vash_22 are inconsistent with -dE/dr.
WARNING:  Should only be flagged at inflection points (../pair_table.cpp:466)
WARNING: 43814 of 50000 distance values in table 1e-06 with relative error
WARNING:  over Vash_22 to re-computed values (../pair_table.cpp:474)
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 8 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair table, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 16.41 | 16.41 | 16.41 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press          Volume    
     88000   1492.2194     -232584.93      0             -220240.51      48166.787      1396355.6    
     88500   1491.3553     -232550.14      0             -220212.88      48205.487      1396567.3    
     89000   1494.4456     -232524.89      0             -220162.06      48355.794      1396778.2    
     89500   1500.0421     -232510.58      0             -220101.46      48366.632      1396988.3    
     90000   1507.6049     -232518.25      0             -220046.56      48053.834      1397197.6    
     90500   1501.0495     -232429.12      0             -220011.66      48418.41       1397406.2    
     91000   1502.8018     -232437.1       0             -220005.14      48339.166      1397614      
     91500   1510.1084     -232521.38      0             -220028.98      47824.599      1397821.1    
     92000   1504.054      -232518.95      0             -220076.63      47887.175      1398027.5    
     92500   1499.6458     -232541.08      0             -220135.23      47687.389      1398233.1    
     93000   1493.3741     -232541.86      0             -220187.9       47585.133      1398438      
     93500   1493.8179     -232577.67      0             -220220.03      47272.57       1398642.1    
     94000   1495.7818     -232597.96      0             -220224.07      47048.526      1398845.4    
     94500   1491.1068     -232532.98      0             -220197.77      47248.534      1399048.1    
     95000   1499.092      -232550.52      0             -220149.25      47106.585      1399250      
     95500   1505.3388     -232543.99      0             -220091.05      47215.086      1399451.2    
     96000   1505.5467     -232492.96      0             -220038.3       47410.429      1399651.8    
     96500   1511.8085     -232511.75      0             -220005.28      47220.373      1399851.7    
     97000   1509.5414     -232487.16      0             -219999.45      47276.758      1400051      
     97500   1506.4934     -232485.34      0             -220022.84      47162.42       1400249.8    
     98000   1502.432      -232497.06      0             -220068.16      47014.146      1400447.9    
     98500   1495.74       -232496.92      0             -220123.38      46936.44       1400645.4    
     99000   1497.3765     -232559.52      0             -220172.44      46542.379      1400842.3    
     99500   1490.5302     -232532.72      0             -220202.28      46461.814      1401038.6    
    100000   1496.8506     -232587.32      0             -220204.6       46149.75       1401234.4    
    100500   1485.8504     -232470.28      0             -220178.56      46754.201      1401429.5    
    101000   1499.539      -232537.03      0             -220132.07      46519.94       1401624.1    
    101500   1501.968      -232501.6       0             -220076.54      46443.285      1401818.1    
    102000   1507.6002     -232499.19      0             -220027.54      46527.889      1402011.6    
    102500   1508.1713     -232473.65      0             -219997.27      46448.161      1402204.7    
    103000   1505.626      -232448.61      0             -219993.29      46307.789      1402397.2    
    103500   1504.1548     -232460.44      0             -220017.29      46337.551      1402589.3    
    104000   1499.4289     -232464.8       0             -220060.74      46291.196      1402780.9    
    104500   1497.2196     -232497.5       0             -220111.72      46115.856      1402972.1    
    105000   1494.3313     -232518.2       0             -220156.32      45858.695      1403162.8    
    105500   1498.6751     -232579.78      0             -220181.96      45387.948      1403353.1    
    106000   1492.6238     -232531.21      0             -220183.45      45525.747      1403542.8    
    106500   1493.851      -232516.82      0             -220158.91      45607.644      1403732.2    
    107000   1494.1887     -232476.36      0             -220115.65      45790.92       1403921.1    
    107500   1503.1232     -232498.46      0             -220063.84      45538.049      1404109.6    
